ID,CREATION_DT,BU,S_START_DT,S_END_DT,DEPTO,PRODUCT,PROCESS,MACHINE,SAMPLE_TIME_SPAN,TOTAL_PRODUCTION_TIME,BUILD_QTY,AVG_CT,AVAIL,PERF,YIELD,OEE
25919,28-JUL-15,4,15-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#2,510,237,47,5.04,.4643464052287581699346405228758169934686,1.19079456682384404250826940671405447251,.8085106382978723404255319148936170212766,.4470588235294117647058823529411764705898
25920,28-JUL-15,4,15-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#7,510,266,28,9.5,.5214379084967320261437908496732026143824,.6317372775131611932815241915266984206527,.8571428571428571428571428571428571428571,.2823529411764705882352941176470588235294
25921,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#1,450,245,36,6.8,.54418518518518518518518518518518518518,.8820526781460559450078268563261417001377,.8055555555555555555555555555555555555556,.3866666666666666666666666666666666666667
25922,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#6,450,159,18,8.83,.3530740740740740740740740740740740740733,.6797440469946501625930976607573691387828,.3888888888888888888888888888888888888889,.0933333333333333333333333333333333333334
25923,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#4,450,279,36,7.74,.6195555555555555555555555555555555555556,.7747489239598278335724533715925394548068,.4444444444444444444444444444444444444444,.2133333333333333333333333333333333333334
25924,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#5,450,227,53,4.27,.5034444444444444444444444444444444444467,1.40366365040829838887662767600971088059,.8490566037735849056603773584905660377358,.5999999999999999999999999999999999999982
25925,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#2,450,178,35,5.08,.3954444444444444444444444444444444444489,1.18010677156504636133745434110705254284,.8857142857142857142857142857142857142857,.4133333333333333333333333333333333333348
25926,28-JUL-15,4,14-MAY-15,15-MAY-15,Engines,all,Functional test,Functional#3,450,234,63,3.71,.5188888888888888888888888888888888888889,1.6188436830835117773019271948608137045,.9523809523809523809523809523809523809524,.8000000000000000000000000000000000000016
25927,28-JUL-15,4,14-MAY-15,14-MAY-15,Engines,all,Functional test,Functional#1,480,273,28,9.74,.5680208333333333333333333333333333333333,.6161745827984595635430038510911424903723,.4642857142857142857142857142857142857143,.1625
25928,28-JUL-15,4,14-MAY-15,14-MAY-15,Engines,all,Functional test,Functional#6,480,225,25,9,.468784722222222222222222222222222222225,.6666172876083253092363528627509073401931,.44,.1375
25929,28-JUL-15,4,14-MAY-15,14-MAY-15,Engines,all,Functional test,Functional#4,480,374,53,7.06,.7797569444444444444444444444444444444396,.8496237253417642605868994077570468005577,.3773584905660377358490566037735849056604,.2500000000000000000000000000000000000001
25384,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#1,450,234,41,5.71,.5203333333333333333333333333333333333333,1.05060858424087123638693145419602818706,.7073170731707317073170731707317073170732,.3866666666666666666666666666666666666668
25385,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#6,450,233,25,9.31,.5172222222222222222222222222222222222222,.6444683136412459720730397422126745435016,.4,.1333333333333333333333333333333333333333
25386,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#4,450,307,41,7.49,.6826296296296296296296296296296296296289,.8008246975204817969724919971786663773005,.5365853658536585365853658536585365853659,.2933333333333333333333333333333333333335
25387,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#5,450,287,37,7.77,.6385555555555555555555555555555555555556,.7725769966939272663998607969375326257174,.4594594594594594594594594594594594594595,.2266666666666666666666666666666666666666
25388,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#7,450,242,30,8.08,.5383333333333333333333333333333333333356,.7430340557275541795665634674922600619167,.6666666666666666666666666666666666666667,.2666666666666666666666666666666666666668
25389,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#2,450,187,40,4.68,.4162962962962962962962962962962962962978,1.281138790035587188612099644128113879,.825,.4400000000000000000000000000000000000004
25390,28-JUL-15,4,10-JUN-15,11-JUN-15,Engines,all,Functional test,Functional#3,450,264,36,7.33,.5861481481481481481481481481481481481467,.8189055983824086945532667761910779729583,.5555555555555555555555555555555555555556,.2666666666666666666666666666666666666668
25391,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#1,480,278,53,5.25,.5797222222222222222222222222222222222188,1.14278869190225203641590800191662673695,.7169811320754716981132075471698113207547,.4750000000000000000000000000000000000001
25392,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#6,480,83,11,7.53,.1725694444444444444444444444444444444444,.796780684104627766599597585513078470825,.1818181818181818181818181818181818181818,.025
25393,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#4,480,315,50,6.31,.6571875,.9510223490252020922491678554446029481693,.56,.35
25394,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#5,480,236,23,10.26,.4914930555555555555555555555555555555604,.5849523136700812433768986223949134581363,.3913043478260869565217391304347826086957,.1125
25395,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#2,480,214,42,5.1,.4463888888888888888888888888888888888854,1.17610454262601120099564405724953329186,.8095238095238095238095238095238095238095,.425000000000000000000000000000000000001
25396,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#7,480,273,35,7.79,.5679166666666666666666666666666666666729,.7703595011005135730007336757153338224424,.4571428571428571428571428571428571428571,.2000000000000000000000000000000000000001
25397,28-JUL-15,4,10-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#3,480,132,17,7.78,.2754861111111111111111111111111111111125,.7713637509452987143937484245021426770824,.2352941176470588235294117647058823529412,.05
25405,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#1,450,278,45,6.17,.6167407407407407407407407407407407407444,.9728561133797742012971414845063656017244,.5111111111111111111111111111111111111111,.3066666666666666666666666666666666666669
25406,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#4,450,261,41,6.36,.5797777777777777777777777777777777777778,.9428899961671138367190494442315063242628,.756097560975609756097560975609756097561,.4133333333333333333333333333333333333337
25407,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#5,450,276,53,5.22,.6144074074074074074074074074074074074044,1.15015974440894568690095846645367412141,.8679245283018867924528301886792452830189,.6133333333333333333333333333333333333326
25408,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#3,450,311,54,5.75,.6901481481481481481481481481481481481489,1.04325426639476226253085757217988622947,.7592592592592592592592592592592592592593,.5466666666666666666666666666666666666657
25409,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#2,450,198,35,5.67,.4409259259259259259259259259259259259267,1.05837883242335153296934061318773624527,.7142857142857142857142857142857142857143,.3333333333333333333333333333333333333323
25410,28-JUL-15,4,09-JUN-15,10-JUN-15,Engines,all,Functional test,Functional#7,450,163,24,6.79,.3621481481481481481481481481481481481444,.8836162814481489057066884843526283493645,.375,.12
25418,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#1,510,272,34,7.99,.5328431372549019607843137254901960784314,.750689972401103955841766329346826126955,.4705882352941176470588235294117647058824,.188235294117647058823529411764705882353
25419,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#6,510,161,19,8.49,.3162418300653594771241830065359477124196,.7068306293272708484034308153353311976826,.4736842105263157894736842105263157894737,.1058823529411764705882352941176470588236
25420,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#4,510,310,67,4.63,.6088235294117647058823529411764705882275,1.29468599033816425120772946859903381644,.8059701492537313432835820895522388059701,.6352941176470588235294117647058823529403
25421,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#5,510,342,45,7.59,.669934640522875816993464052287581699349,.7902439024390243902439024390243902438996,.7555555555555555555555555555555555555556,.4000000000000000000000000000000000000001
25422,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#2,510,204,30,6.81,.4002941176470588235294117647058823529431,.8817046289493019838354151359294636296802,.8,.2823529411764705882352941176470588235295
25423,28-JUL-15,4,09-JUN-15,09-JUN-15,Engines,all,Functional test,Functional#3,510,311,60,5.18,.6095751633986928104575163398692810457471,1.15799067174181096874497399882056505657,.7,.4941176470588235294117647058823529411774
25431,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#1,480,35,2,17.38,.0723958333333333333333333333333333333335,.3453237410071942446043165467625899280568,0,0
25432,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#4,480,8,2,3.87,.0161111111111111111111111111111111111111,1.5517241379310344827586206896551724138,1,.0250000000000000000000000000000000000001
25433,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#5,480,100,14,7.12,.2076388888888888888888888888888888888889,.8428093645484949832775919732441471571905,.5714285714285714285714285714285714285714,.1
25434,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#3,480,45,8,5.67,.0944444444444444444444444444444444444444,1.05882352941176470588235294117647058823,.375,.0374999999999999999999999999999999999998
25435,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#2,480,14,5,2.9,.0302083333333333333333333333333333333333,2.06896551724137931034482758620689655172,.4,.0249999999999999999999999999999999999999
25436,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#1,510,35,2,17.32,.0679084967320261437908496732026143790849,.3464870067372473532242540904716073147258,0,0
25437,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#4,510,104,26,4,.2038562091503267973856209150326797385627,1.50048092337287592176979801218339211285,.7692307692307692307692307692307692307692,.2352941176470588235294117647058823529408
25438,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#5,510,189,35,5.4,.3703594771241830065359477124183006535941,1.11179740580605311920938851142680667079,.3142857142857142857142857142857142857143,.1294117647058823529411764705882352941181
25439,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#3,510,192,40,4.81,.377254901960784313725490196078431372549,1.24740124740124740124740124740124740125,.175,.0823529411764705882352941176470588235296
25440,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#2,510,311,10,31.15,.6106862745098039215686274509803921568627,.1926472949109006261037084604270348370525,.6,.0705882352941176470588235294117647058824
25441,28-JUL-15,4,08-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#7,510,92,16,5.73,.179836601307189542483660130718954248366,1.04670179901871706341995275304379429402,.5,.0941176470588235294117647058823529411764
25442,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#1,450,192,33,5.83,.4276296296296296296296296296296296296311,1.02892776719210116057509094058548415035,.8181818181818181818181818181818181818182,.3599999999999999999999999999999999999994
25443,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#6,450,6,1,5.72,.0127037037037037037037037037037037037037,1.04956268221574344023323615160349854227,0,0
25444,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#4,450,230,38,6.06,.5120370370370370370370370370370370370378,.9895117540687160940325497287522603978282,.6842105263157894736842105263157894736842,.3466666666666666666666666666666666666665
25445,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#5,450,295,44,6.7,.6551481481481481481481481481481481481533,.8954717621120470348804341681270846288584,.7045454545454545454545454545454545454545,.4133333333333333333333333333333333333333
25446,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#7,450,229,25,9.17,.5095925925925925925925925925925925925911,.6541173050367032487826150156261356203231,.6,.2
25447,28-JUL-15,4,07-JUN-15,08-JUN-15,Engines,all,Functional test,Functional#3,450,286,49,5.84,.6360370370370370370370370370370370370378,1.02719385081232166773423397193268502882,.3469387755102040816326530612244897959184,.226666666666666666666666666666666666666
25535,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#1,510,114,18,6.32,.2229084967320261437908496732026143790863,.9500073303034745638469432634511068758188,.6666666666666666666666666666666666666667,.1411764705882352941176470588235294117647
25536,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#6,510,284,27,10.53,.5575490196078431372549019607843137254902,.5697204149815368384033761209776683664499,.5555555555555555555555555555555555555556,.1764705882352941176470588235294117647059
25537,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#4,510,245,52,4.72,.4812745098039215686274509803921568627392,1.27113465064167854960277042167447545326,.9038461538461538461538461538461538461538,.5529411764705882352941176470588235294097
25538,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#5,510,8,4,1.94,.0152287581699346405228758169934640522876,3.09012875536480686695278969957081545064,.25,.0117647058823529411764705882352941176471
25539,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#3,510,235,47,5,.4607516339869281045751633986928104575137,1.20008511241932051918575785516703312292,.8510638297872340425531914893617021276596,.470588235294117647058823529411764705881
25540,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#2,510,117,26,4.52,.2302941176470588235294117647058823529412,1.32822477650063856960408684546615581098,.8846153846153846153846153846153846153846,.2705882352941176470588235294117647058817
25541,28-JUL-15,4,03-JUN-15,03-JUN-15,Engines,all,Functional test,Functional#7,510,40,5,8.04,.0788235294117647058823529411764705882353,.7462686567164179104477611940298507462687,.2,.0117647058823529411764705882352941176471
25547,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#1,480,329,66,4.99,.6863194444444444444444444444444444444458,1.20206415056157037336841040169988869776,.9393939393939393939393939393939393939394,.7749999999999999999999999999999999999991
25548,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#4,480,321,71,4.52,.6689583333333333333333333333333333333333,1.32668950482715664901899719713484895671,.8732394366197183098591549295774647887324,.7749999999999999999999999999999999999992
25549,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#5,480,207,25,8.29,.4318750000000000000000000000000000000021,.7235890014471780028943560057887120115739,.32,.1
25550,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#3,480,326,71,4.59,.6783333333333333333333333333333333333354,1.30835380835380835380835380835380835381,.5352112676056338028169014084507042253521,.475000000000000000000000000000000000002
25551,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#2,480,258,52,4.96,.5376041666666666666666666666666666666646,1.20906801007556675062972292191435768262,.8846153846153846153846153846153846153846,.574999999999999999999999999999999999998
25552,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#1,510,302,40,7.54,.5916013071895424836601307189542483660176,.7954482682428326796663536430425896260222,.625,.2941176470588235294117647058823529411763
25553,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#6,510,214,22,9.73,.4197385620915032679738562091503267973882,.6166303332295235129243226409218312052282,.4545454545454545454545454545454545454545,.1176470588235294117647058823529411764706
25554,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#4,510,336,63,5.34,.659575163398692810457516339869281045751,1.12371798047862062131496804241193083288,.6825396825396825396825396825396825396825,.5058823529411764705882352941176470588234
25555,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#5,510,368,48,7.67,.7219934640522875816993464052287581699392,.7821481917349386683564930068347440365681,.4375,.2470588235294117647058823529411764705884
25556,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#2,510,258,50,5.15,.5052941176470588235294117647058823529353,1.16414435389988358556461001164144353901,.78,.4588235294117647058823529411764705882343
25557,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#3,510,255,59,4.32,.5000980392156862745098039215686274509784,1.38796314448147422074103117035875318566,.6610169491525423728813559322033898305085,.4588235294117647058823529411764705882369
25558,28-JUL-15,4,02-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#7,510,71,10,7.1,.1391503267973856209150326797385620915032,.8454673555659934241427900422733677783005,.2,.0235294117647058823529411764705882352941
25559,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#1,450,302,58,5.2,.6704814814814814814814814814814814814778,1.15339998895210738551621278241175495775,.8620689655172413793103448275862068965517,.6666666666666666666666666666666666666677
25560,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#6,450,52,7,7.38,.1148148148148148148148148148148148148148,.8129032258064516129032258064516129032259,.2857142857142857142857142857142857142857,.0266666666666666666666666666666666666667
25561,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#4,450,297,68,4.36,.6588888888888888888888888888888888888889,1.37605396290050590219224283305227655987,.8382352941176470588235294117647058823529,.7600000000000000000000000000000000000027
25562,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#5,450,216,30,7.21,.4807777777777777777777777777777777777778,.8319852091518373006702103073723133810951,.5666666666666666666666666666666666666667,.2266666666666666666666666666666666666666
25563,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#3,450,300,63,4.77,.6671111111111111111111111111111111111067,1.25916055962691538974017321785476349102,.6031746031746031746031746031746031746032,.506666666666666666666666666666666666669
25564,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#2,450,248,48,5.16,.5501111111111111111111111111111111111067,1.16340133306402746919814178953746717836,.8541666666666666666666666666666666666667,.5466666666666666666666666666666666666681
25565,28-JUL-15,4,01-JUN-15,02-JUN-15,Engines,all,Functional test,Functional#7,450,233,27,8.61,.5168518518518518518518518518518518518511,.6965245431744894303117162307416696524555,.2592592592592592592592592592592592592593,.0933333333333333333333333333333333333334
25573,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#1,510,253,31,8.15,.4952941176470588235294117647058823529392,.7363420427553444180522565320665083135425,.1935483870967741935483870967741935483871,.0705882352941176470588235294117647058824
25574,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#6,510,14,1,13.83,.0271241830065359477124183006535947712418,.4337349397590361445783132530120481927712,1,.011764705882352941176470588235294117647
25575,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#4,510,134,27,4.96,.2624836601307189542483660130718954248373,1.21015936254980079681274900398406374502,.6666666666666666666666666666666666666667,.2117647058823529411764705882352941176477
25576,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#5,510,210,30,6.99,.4112745098039215686274509803921568627451,.8581644815256257449344457687723480333727,.3333333333333333333333333333333333333333,.1176470588235294117647058823529411764705
25577,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#3,510,151,31,4.87,.2960784313725490196078431372549019607863,1.23178807947019867549668874172185430463,.4838709677419354838709677419354838709677,.1764705882352941176470588235294117647062
25578,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#7,510,55,5,10.98,.1076797385620915032679738562091503267974,.546282245827010622154779969650986342944,.4,.0235294117647058823529411764705882352941
25579,28-JUL-15,4,01-JUN-15,01-JUN-15,Engines,all,Functional test,Functional#2,510,67,11,6.12,.1320915032679738562091503267973856209151,.9797130133597229094507669470559129143979,.3636363636363636363636363636363636363636,.0470588235294117647058823529411764705882
25580,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#1,450,185,26,7.1,.4101111111111111111111111111111111111133,.8452993768626388512598211866702790571617,.5384615384615384615384615384615384615385,.1866666666666666666666666666666666666667
25581,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#4,450,259,61,4.25,.5756296296296296296296296296296296296333,1.41294556685111311285548835413717668253,.606557377049180327868852459016393442623,.4933333333333333333333333333333333333338
25582,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#5,450,350,50,6.99,.7768148148148148148148148148148148148133,.8582053971583865738533422332411557166031,.5,.3333333333333333333333333333333333333333
25583,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#7,450,296,45,6.58,.6580740740740740740740740740740740740733,.9117514633048176497073390364700585321942,.3333333333333333333333333333333333333333,.2000000000000000000000000000000000000001
25584,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#3,450,305,51,5.99,.6784444444444444444444444444444444444444,1.00229282672780871274156567310841794956,.7450980392156862745098039215686274509804,.5066666666666666666666666666666666666677
25585,28-JUL-15,4,31-MAY-15,01-JUN-15,Engines,all,Functional test,Functional#2,450,176,29,6.06,.3908518518518518518518518518518518518556,.9892921444139107362835212735714962569793,.6896551724137931034482758620689655172414,.2666666666666666666666666666666666666668
25593,28-JUL-15,4,31-MAY-15,31-MAY-15,Engines,all,Functional test,Functional#1,510,281,42,6.68,.5501960784313725490196078431372549019667,.8980755523877405559515324305060584461775,.4523809523809523809523809523809523809524,.2235294117647058823529411764705882352942
25594,28-JUL-15,4,31-MAY-15,31-MAY-15,Engines,all,Functional test,Functional#6,510,110,14,7.88,.2162745098039215686274509803921568627451,.7615593834995466908431550317316409791476,.5714285714285714285714285714285714285714,.0941176470588235294117647058823529411765
25669,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#1,510,375,52,7.22,.7356862745098039215686274509803921568667,.8315565031982942430703624733475479744097,.8846153846153846153846153846153846153846,.541176470588235294117647058823529411765
25670,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#6,510,304,40,7.59,.5956209150326797385620915032679738562098,.7900801053440140458685394491385932184777,.575,.2705882352941176470588235294117647058822
25671,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#4,510,359,66,5.44,.703660130718954248366013071895424836602,1.10347389931265093813858443247259892253,.803030303030303030303030303030303030303,.6235294117647058823529411764705882352925
25672,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#5,510,321,44,7.3,.6296405228758169934640522875816993464059,.822131104998183422432137852286292624694,.6818181818181818181818181818181818181818,.3529411764705882352941176470588235294117
25673,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#7,510,191,23,8.3,.3743137254901960784313725490196078431373,.7228915662650602409638554216867469879518,.4782608695652173913043478260869565217391,.1294117647058823529411764705882352941177
25674,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#3,510,274,60,4.56,.5363725490196078431372549019607843137235,1.31602997623834765125205629683787241821,.8666666666666666666666666666666666666667,.6117647058823529411764705882352941176471
25675,28-JUL-15,4,27-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#2,510,301,43,6.99,.5896405228758169934640522875816993464039,.8579504516987197251011472593249459624249,.6744186046511627906976744186046511627907,.3411764705882352941176470588235294117647
25676,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#1,450,268,41,6.54,.5956666666666666666666666666666666666689,.9177392277560156687185226636821488528229,.512195121951219512195121951219512195122,.2800000000000000000000000000000000000001
25677,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#4,450,263,55,4.78,.5843703703703703703703703703703703703689,1.25491190264925846114843452909113956142,.8545454545454545454545454545454545454545,.6266666666666666666666666666666666666677
25678,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#5,450,255,50,5.11,.5672592592592592592592592592592592592622,1.17524157743536171324105510577174196918,.86,.5733333333333333333333333333333333333351
25679,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#2,450,217,37,5.85,.4812962962962962962962962962962962962978,1.02500961908426317814544055405925355906,.7027027027027027027027027027027027027027,.3466666666666666666666666666666666666673
25680,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#3,450,223,60,3.72,.4965185185185185185185185185185185185111,1.61121885722810681784275697448903476058,.9166666666666666666666666666666666666667,.7333333333333333333333333333333333333338
25681,28-JUL-15,4,26-MAY-15,27-MAY-15,Engines,all,Functional test,Functional#7,450,118,13,9.08,.2624444444444444444444444444444444444444,.6604572396274343776460626587637595258259,.4615384615384615384615384615384615384615,.08
25682,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#1,480,169,21,8.07,.3528819444444444444444444444444444444458,.7438748401062678343008954049001279149826,.380952380952380952380952380952380952381,.1
25683,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#6,480,96,11,8.76,.2006597222222222222222222222222222222224,.6852396608409759473957432081675030282053,.1818181818181818181818181818181818181818,.025
25684,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#4,480,189,43,4.41,.3946180555555555555555555555555555555604,1.36207655081390233172019357677078750548,.6046511627906976744186046511627906976744,.3249999999999999999999999999999999999994
25685,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#5,480,252,52,4.85,.525590277777777777777777777777777777775,1.23670476316311025962872431789654489001,.5384615384615384615384615384615384615385,.3499999999999999999999999999999999999997
25686,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#3,480,227,33,6.88,.4732638888888888888888888888888888888917,.8716067498165810711665443873807776962537,.5454545454545454545454545454545454545455,.2250000000000000000000000000000000000002
25687,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#2,480,188,33,5.69,.3913541666666666666666666666666666666625,1.0540324727175938248602608464200159702,.696969696969696969696969696969696969697,.2874999999999999999999999999999999999999
25688,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#7,480,85,12,7.11,.1776736111111111111111111111111111111111,.8442446746140316591752980261872190736753,0,0
25689,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#1,510,291,43,6.76,.5698692810457516339869281045751633986902,.8877164812478495240279848606491570134233,.7906976744186046511627906976744186046512,.4000000000000000000000000000000000000002
25690,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#6,510,182,23,7.9,.3563398692810457516339869281045751634,.7593543653705062362435803374908290535558,.1304347826086956521739130434782608695652,.0352941176470588235294117647058823529412
25691,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#4,510,200,29,6.91,.3931372549019607843137254901960784313706,.8678304239401496259351620947630922693311,.6551724137931034482758620689655172413793,.2235294117647058823529411764705882352942
25692,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#5,510,307,65,4.72,.6010457516339869281045751633986928104569,1.27229230100043497172683775554588951718,.5846153846153846153846153846153846153846,.4470588235294117647058823529411764705873
25693,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#2,510,144,26,5.55,.2827777777777777777777777777777777777765,1.08170576678608575060672599098578527679,.5,.1529411764705882352941176470588235294121
25694,28-JUL-15,4,26-MAY-15,26-MAY-15,Engines,all,Functional test,Functional#3,510,242,68,3.55,.4735294117647058823529411764705882352961,1.68944099378881987577639751552795031055,.7352941176470588235294117647058823529412,.5882352941176470588235294117647058823523
